station_id,station_name,city,line_name,latitude,longitude,station_type,station_tier,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_afc_gates,platform_capacity,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes
MUM079,Chhatrapati Shivaji Maharaj Terminus,Mumbai,Central Metro Line-Harbour Metro Line,18.94,72.83,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Heritage Hub,Metro;Rail;Bus
MUM080,Fort,Mumbai,Central Metro Line,18.93,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM081,Ballard Estate,Mumbai,Central Metro Line,18.93,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM082,Colaba,Mumbai,Central Metro Line-Western Metro Line,18.91,72.83,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM083,Chhatrapati Shivaji Maharaj Terminus,Mumbai,Harbour Metro Line-Central Metro Line,18.94,72.83,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Heritage Hub,Metro;Rail;Bus
MUM084,Masjid,Mumbai,Harbour Metro Line,18.95,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM085,Sandhurst Road,Mumbai,Harbour Metro Line,18.96,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM086,Dockyard Road,Mumbai,Harbour Metro Line,18.96,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Port,Metro;Bus
MUM087,Reay Road,Mumbai,Harbour Metro Line,18.97,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM088,Cotton Green,Mumbai,Harbour Metro Line,18.98,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM089,Sewri,Mumbai,Harbour Metro Line,18.99,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Port,Metro;Bus
MUM090,Vadala Road,Mumbai,Harbour Metro Line,19.01,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Transit Hub,Metro;Bus
MUM091,GTB Nagar,Mumbai,Harbour Metro Line,19.03,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM092,Chunabhatti,Mumbai,Harbour Metro Line,19.04,72.87,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM093,Kurla,Mumbai,Harbour Metro Line-Central Metro Line,19.06,72.88,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM094,Tilak Nagar,Mumbai,Harbour Metro Line,19.06,72.89,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM095,Chembur,Mumbai,Harbour Metro Line,19.05,72.90,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM096,Govandi,Mumbai,Harbour Metro Line,19.04,72.91,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM097,Mankhurd,Mumbai,Harbour Metro Line,19.04,72.93,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM098,Vashi,Mumbai,Harbour Metro Line,19.07,72.99,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Navi Mumbai Hub,Metro;Bus
MUM099,Sanpada,Mumbai,Harbour Metro Line,19.06,73.00,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM100,Juinagar,Mumbai,Harbour Metro Line,19.05,73.01,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM101,Nerul,Mumbai,Harbour Metro Line,19.03,73.01,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM102,Seawoods-Darave,Mumbai,Harbour Metro Line,19.02,73.01,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM103,Belapur,Mumbai,Harbour Metro Line,19.01,73.04,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,CBD Belapur,Metro;Bus
MUM104,Kharghar,Mumbai,Harbour Metro Line,19.03,73.06,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM105,Mansarovar,Mumbai,Harbour Metro Line,19.01,73.08,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM106,Khandeshwar,Mumbai,Harbour Metro Line,19.00,73.10,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM107,Panvel,Mumbai,Harbour Metro Line,18.99,73.11,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Terminal Hub,Metro;Rail;Bus
MUM108,Somatane,Mumbai,Harbour Metro Line,18.96,73.14,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM109,Rasayani,Mumbai,Harbour Metro Line,18.90,73.17,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
MUM110,Apta,Mumbai,Harbour Metro Line,18.86,73.14,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM111,Jite,Mumbai,Harbour Metro Line,18.82,73.11,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM112,Hamarapur,Mumbai,Harbour Metro Line,18.76,73.08,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM113,Pen,Mumbai,Harbour Metro Line,18.67,73.09,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM114,Thane,Mumbai,Thane Metro Line-Central Metro Line,19.18,72.97,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM115,Kalwa,Mumbai,Thane Metro Line,19.19,72.99,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM116,Mumbra,Mumbai,Thane Metro Line,19.17,73.02,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM117,Diva,Mumbai,Thane Metro Line,19.19,73.04,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM118,Kopar,Mumbai,Thane Metro Line,19.20,73.07,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM119,Dombivli,Mumbai,Thane Metro Line,19.21,73.08,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Residential,Metro;Bus
MUM120,Thakurli,Mumbai,Thane Metro Line,19.22,73.09,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM121,Kalyan,Mumbai,Thane Metro Line-Central Metro Line,19.24,73.13,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Suburban Hub,Metro;Rail;Bus
MUM122,Vithalwadi,Mumbai,Thane Metro Line,19.23,73.14,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM123,Ulhasnagar,Mumbai,Thane Metro Line,19.22,73.15,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM124,Ambernath,Mumbai,Thane Metro Line,19.19,73.19,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
MUM125,Badlapur,Mumbai,Thane Metro Line,19.15,73.23,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM126,Vangani,Mumbai,Thane Metro Line,19.09,73.22,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM127,Shelu,Mumbai,Thane Metro Line,19.05,73.27,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM128,Neral,Mumbai,Thane Metro Line,19.02,73.31,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hill Station Junction,Metro;Bus
MUM129,Bhivpuri Road,Mumbai,Thane Metro Line,18.97,73.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM130,Karjat,Mumbai,Thane Metro Line,18.91,73.32,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Junction,Metro;Rail;Bus
MUM131,Palasdari,Mumbai,Thane Metro Line,18.88,73.31,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM132,Khopoli,Mumbai,Thane Metro Line,18.78,73.34,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM133,Versova,Mumbai,Proposed Metro - Under Construction,19.13,72.81,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM134,D. N. Nagar,Mumbai,Proposed Metro - Under Construction,19.12,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM135,Azad Nagar,Mumbai,Proposed Metro - Under Construction,19.12,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM136,Andheri,Mumbai,Proposed Metro - Under Construction-Western Metro Line,19.12,72.85,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM137,WEH,Mumbai,Proposed Metro - Under Construction,19.11,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM138,Chakala,Mumbai,Proposed Metro - Under Construction,19.11,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Industrial,Metro;Bus
MUM139,Airport Road,Mumbai,Proposed Metro - Under Construction,19.11,72.87,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Airport Corridor,Metro;Bus
MUM140,Marol Naka,Mumbai,Proposed Metro - Under Construction,19.11,72.88,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM141,Saki Naka,Mumbai,Proposed Metro - Under Construction,19.10,72.88,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM142,Asalpha,Mumbai,Proposed Metro - Under Construction,19.09,72.89,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM143,Jagruti Nagar,Mumbai,Proposed Metro - Under Construction,19.09,72.90,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM144,Ghatkopar,Mumbai,Proposed Metro - Under Construction-Central Metro Line,19.08,72.90,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Transit Hub,Metro;Rail;Bus
MUM145,Vikhroli,Mumbai,Proposed Metro - Under Construction,19.11,72.92,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM146,Kanjurmarg,Mumbai,Proposed Metro - Under Construction,19.13,72.93,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM147,Bhandup,Mumbai,Proposed Metro - Under Construction,19.14,72.93,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM148,Nahur,Mumbai,Proposed Metro - Under Construction,19.15,72.94,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM149,Mulund,Mumbai,Proposed Metro - Under Construction,19.17,72.95,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM150,Thane,Mumbai,Proposed Metro - Under Construction-Central Metro Line,19.18,72.97,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
MUM151,Airoli,Mumbai,Proposed Metro - Under Construction,19.15,72.99,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM152,Dahisar East,Mumbai,Proposed Metro Extension,19.26,72.86,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM153,Anand Nagar,Mumbai,Proposed Metro Extension,19.25,72.86,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM154,Kandarpada,Mumbai,Proposed Metro Extension,19.25,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM155,Mandapeshwar,Mumbai,Proposed Metro Extension,19.24,72.85,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM156,Dahisar West,Mumbai,Proposed Metro Extension,19.24,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM157,Borivali West,Mumbai,Proposed Metro Extension,19.23,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM158,Pahadi Eksar,Mumbai,Proposed Metro Extension,19.22,72.84,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM159,Kandivali West,Mumbai,Proposed Metro - Extension,19.21,72.84,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM160,Dahanukarwadi,Mumbai,Proposed Metro - Extension,19.20,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM161,Valnai,Mumbai,Proposed Metro - Extension,19.19,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM162,Malad West,Mumbai,Proposed Metro - Extension,19.18,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM163,Lower Malad,Mumbai,Proposed Metro - Extension,19.17,72.84,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM164,Pahadi Goregaon,Mumbai,Proposed Metro - Extension,19.16,72.84,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM165,Goregaon West,Mumbai,Proposed Metro - Extension 2,19.15,72.84,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
MUM166,Oshiwara,Mumbai,Proposed Metro - Extension 2,19.14,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM167,Lower Oshiwara,Mumbai,Proposed Metro - Extension 2,19.13,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM168,Andheri West,Mumbai,Proposed Metro - Extension 2,19.12,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM169,Juhu,Mumbai,Proposed Metro - Extension 2,19.10,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Beach/Residential,Metro;Bus
MUM170,Vile Parle West,Mumbai,Proposed Metro - Extension 2,19.09,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
MUM171,Santacruz West,Mumbai,Proposed Metro - Extension 2,19.08,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM172,Khar West,Mumbai,Proposed Metro - Extension 2,19.07,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM173,Bandra West,Mumbai,Proposed Metro - Extension 2,19.05,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Commercial,Metro;Bus
MUM174,Mahim West,Mumbai,Proposed Metro - Extension 2,19.04,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
MUM175,Dadar West,Mumbai,Proposed Metro - Extension 2,19.02,72.83,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM176,Prabhadevi West,Mumbai,Proposed Metro - Extension 2,19.01,72.82,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
MUM177,Lower Parel West,Mumbai,Proposed Metro - Extension 2,19.00,72.82,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
CHE001,St. Thomas Mount,Chennai,Green Line-Purple Line,13.00,80.19,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
CHE002,Alandur,Chennai,Green Line-Red Dotted Corridor-Light Blue Corridor,13.00,80.20,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
CHE003,Ekkattuthangal,Chennai,Green Line,13.01,80.20,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE004,Ashok Nagar,Chennai,Green Line,13.03,80.21,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE005,Vadapalani,Chennai,Green Line,13.05,80.21,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE006,Arumbakkam,Chennai,Green Line,13.06,80.21,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE007,CMBT,Chennai,Green Line,13.07,80.21,Regular,Tier-3,0,2,6,4,2,10,1800,2100,10,Bus Terminal Hub,Metro;Bus
CHE008,Koyambedu,Chennai,Green Line,13.07,80.19,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Market Hub,Metro;Bus
CHE009,Thirumangalam,Chennai,Green Line,13.08,80.19,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE010,Anna Nagar Tower,Chennai,Green Line,13.08,80.21,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE011,Anna Nagar East,Chennai,Green Line,13.08,80.22,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE012,Shenoy Nagar,Chennai,Green Line,13.08,80.23,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Park/Residential,Metro;Bus
CHE013,Pachaiyappa's College,Chennai,Green Line,13.08,80.24,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education,Metro;Bus
CHE014,Kilpauk,Chennai,Green Line,13.08,80.24,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Hospital/Residential,Metro;Bus
CHE015,Nehru Park,Chennai,Green Line,13.08,80.25,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Park/Residential,Metro;Bus
CHE016,Egmore,Chennai,Green Line-Light Blue Corridor,13.08,80.26,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Rail Hub,Metro;Rail;Bus
CHE017,St. Thomas Mount,Chennai,Purple Line-Green Line,13.00,80.19,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
CHE018,Guindy Metro,Chennai,Purple Line-Red Dotted Corridor-Light Blue Corridor,13.01,80.21,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Suburban Hub,Metro;Rail;Bus
CHE019,Little Mount,Chennai,Purple Line-Red Dotted Corridor,13.02,80.22,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE020,Saidapet,Chennai,Purple Line-Light Blue Corridor,13.02,80.22,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE021,Mambalam,Chennai,Purple Line-Light Blue Corridor,13.04,80.23,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE022,Kodambakkam,Chennai,Purple Line-Light Blue Corridor,13.05,80.23,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE023,Nungambakkam,Chennai,Purple Line-Light Blue Corridor,13.06,80.24,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE024,Chetpet,Chennai,Purple Line,13.07,80.24,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE025,Chennai Central,Chennai,Purple Line-Light Blue Corridor,13.08,80.27,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Rail Hub,Metro;Rail;Bus
CHE026,High Court,Chennai,Purple Line-Orange Line,13.09,80.28,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Judicial/Commercial,Metro;Bus
CHE027,Mannadi,Chennai,Purple Line,13.09,80.29,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
CHE028,Alandur,Chennai,Red Dotted Corridor-Green Line-Light Blue Corridor,13.00,80.20,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
CHE029,Guindy,Chennai,Red Dotted Corridor-Light Blue Corridor,13.01,80.21,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Suburban Hub,Metro;Bus
CHE030,Guindy Metro,Chennai,Red Dotted Corridor-Purple Line,13.01,80.21,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Suburban Hub,Metro;Bus
CHE031,Little Mount,Chennai,Red Dotted Corridor-Purple Line,13.02,80.22,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE032,Saidapet Metro,Chennai,Red Dotted Corridor-Light Blue Corridor,13.02,80.22,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE033,AG - DMS,Chennai,Red Dotted Corridor-Light Blue Corridor,13.04,80.25,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE034,Thousand Lights,Chennai,Red Dotted Corridor,13.06,80.25,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE035,LIC,Chennai,Red Dotted Corridor-Light Blue Corridor,13.06,80.26,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Corporate,Metro;Bus
CHE036,Government Estate,Chennai,Red Dotted Corridor,13.07,80.27,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Civic Center,Metro;Bus
CHE037,Park Town,Chennai,Red Dotted Corridor-Orange Line-Light Blue Corridor,13.08,80.27,Terminal,Tier-3,1,4,10,6,4,16,2200,2500,15,Rail Hub,Metro;Rail;Bus
CHE038,Indira Nagar,Chennai,Orange Line,12.99,80.25,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
CHE039,Kasturibai Nagar,Chennai,Orange Line,13.00,80.25,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Education/Residential,Metro;Bus
CHE040,Kotturpuram,Chennai,Orange Line,13.01,80.24,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE041,Greenways Road,Chennai,Orange Line,13.02,80.25,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE042,Mandaveli,Chennai,Orange Line,13.03,80.26,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE043,Thirumayilai,Chennai,Orange Line,13.03,80.27,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Cultural Hub,Metro;Bus
CHE044,Mundagakanni Amman Koil,Chennai,Orange Line,13.04,80.27,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Temple/Residential,Metro;Bus
CHE045,Light House,Chennai,Orange Line,13.04,80.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Beach/Tourist,Metro;Bus
CHE046,Thiruvallikeni,Chennai,Orange Line,13.05,80.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE047,Chepauk,Chennai,Orange Line,13.06,80.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Stadium/Civic,Metro;Bus
CHE048,Chintadripet,Chennai,Orange Line-Light Blue Corridor,13.07,80.27,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE049,Park Town,Chennai,Orange Line-Red Dotted Corridor-Light Blue Corridor,13.08,80.27,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Hub,Metro;Rail;Bus
CHE050,Chennai Fort,Chennai,Orange Line,13.08,80.28,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Heritage/Civic,Metro;Bus
CHE051,High Court,Chennai,Orange Line-Purple Line,13.09,80.28,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Judicial/Commercial,Metro;Bus
CHE052,Chennai Beach,Chennai,Orange Line,13.10,80.29,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal Hub,Metro;Rail;Bus
CHE053,Alandur,Chennai,Light Blue Corridor-Green Line-Red Dotted Corridor,13.00,80.20,Terminal,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Hub,Metro;Rail;Bus
CHE054,Guindy,Chennai,Light Blue Corridor-Red Dotted Corridor,13.01,80.21,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Suburban Hub,Metro;Bus
CHE055,Saidapet Metro,Chennai,Light Blue Corridor-Red Dotted Corridor,13.02,80.22,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE056,AG - DMS,Chennai,Light Blue Corridor-Red Dotted Corridor,13.04,80.25,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE057,LIC,Chennai,Light Blue Corridor-Red Dotted Corridor,13.06,80.26,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Corporate,Metro;Bus
CHE058,Chintadripet,Chennai,Light Blue Corridor-Orange Line,13.07,80.27,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE059,Park Town,Chennai,Light Blue Corridor-Red Dotted Corridor-Orange Line,13.08,80.27,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Hub,Metro;Rail;Bus
CHE060,Chennai Central,Chennai,Light Blue Corridor-Purple Line,13.08,80.27,Interchange,Tier-3,1,4,12,8,6,20,2500,3000,25,Major Rail Hub,Metro;Rail;Bus
CHE061,Egmore,Chennai,Light Blue Corridor-Green Line,13.08,80.26,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Rail Hub,Metro;Rail;Bus
CHE062,Nungambakkam,Chennai,Light Blue Corridor-Purple Line,13.06,80.24,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE063,Kodambakkam,Chennai,Light Blue Corridor-Purple Line,13.05,80.23,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE064,Mambalam,Chennai,Light Blue Corridor-Purple Line,13.04,80.23,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Commercial,Metro;Bus
CHE065,Saidapet,Chennai,Light Blue Corridor-Purple Line,13.02,80.22,Interchange,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
CHE066,Guindy Metro,Chennai,Light Blue Corridor-Purple Line,13.01,80.21,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal,Metro;Bus
KOL001,Dakshineswar,Kolkata,Line 1,22.65,88.36,Terminal,Tier-3,0,2,8,4,2,12,1800,2100,10,Terminal/Heritage,Metro;Bus
KOL002,Baranagar,Kolkata,Line 1-Line 5,22.64,88.37,Interchange,Tier-3,1,4,10,6,4,16,2200,2500,15,Suburban Hub,Metro;Rail;Bus
KOL003,Dum Dum,Kolkata,Line 1,22.62,88.37,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Major Rail Hub,Metro;Rail;Bus
KOL004,Belgachia,Kolkata,Line 1,22.60,88.38,Regular,Tier-3,0,2,6,4,2,10,1800,2100,8,Residential,Metro;Bus
